transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,merchant_category,location,transaction_status,year,month,month_name,day,day_name,week,high_value_flag,customer_avg_transaction,suspicious_flag,daily_txn_count,high_frequency_flag,risk_level
3624,91,2024-10-14,Credit,1058.48,Groceries,Hyderabad,Success,2024,10,October,14,Monday,42,False,3724.0728571428567,False,1,False,Low
3625,82,2024-04-25,Debit,1907.7,Entertainment,Mumbai,Success,2024,4,April,25,Thursday,17,False,1637.9207692307693,False,1,False,Low
3626,324,2024-12-03,Credit,293.55,Groceries,Mumbai,Success,2024,12,December,3,Tuesday,49,False,2337.5308333333332,False,1,False,Low
3627,449,2024-02-06,Debit,141.05,Shopping,Bangalore,Failed,2024,2,February,6,Tuesday,6,False,3260.235,False,1,False,Low
3628,114,2024-10-08,Debit,355.01,Bills,Delhi,Success,2024,10,October,8,Tuesday,41,False,4208.889,False,1,False,Low
3629,257,2024-05-16,Debit,621.61,Fuel,Mumbai,Success,2024,5,May,16,Thursday,20,False,1463.1333333333332,False,1,False,Low
3630,58,2024-08-14,Credit,2104.61,Entertainment,Bangalore,Success,2024,8,August,14,Wednesday,33,False,3139.28375,False,1,False,Low
3631,154,2024-11-15,Debit,5674.14,Groceries,Mumbai,Success,2024,11,November,15,Friday,46,False,4829.6705882352935,False,1,False,Low
3632,365,2024-11-23,Debit,806.16,Bills,Mumbai,Success,2024,11,November,23,Saturday,47,False,3701.0699999999997,False,1,False,Low
3633,404,2024-06-30,Debit,8207.59,Bills,Delhi,Success,2024,6,June,30,Sunday,26,False,3298.818,False,1,False,Low
3634,116,2024-12-27,Credit,9297.15,Fuel,Chennai,Success,2024,12,December,27,Friday,52,False,2306.2200000000003,True,1,False,High
3635,343,2024-03-26,Debit,9575.58,Bills,Bangalore,Success,2024,3,March,26,Tuesday,13,False,2257.68,True,1,False,High
3636,266,2024-02-22,Credit,5452.39,Fuel,Mumbai,Success,2024,2,February,22,Thursday,8,False,4335.420833333334,False,1,False,Low
3637,315,2024-12-13,Debit,1356.84,Shopping,Mumbai,Success,2024,12,December,13,Friday,50,False,3089.1885714285713,False,1,False,Low
3638,203,2024-12-20,Debit,226.38,Fuel,Hyderabad,Success,2024,12,December,20,Friday,51,False,4812.872222222223,False,1,False,Low
3639,41,2024-08-22,Debit,2523.68,Travel,Chennai,Success,2024,8,August,22,Thursday,34,False,2937.855,False,1,False,Low
3640,105,2024-09-23,Credit,2453.96,Groceries,Delhi,Success,2024,9,September,23,Monday,39,False,3814.9283333333333,False,1,False,Low
3641,389,2024-10-13,Debit,5690.88,Travel,Bangalore,Success,2024,10,October,13,Sunday,41,False,3279.9962499999997,False,1,False,Low
3642,378,2024-04-09,Debit,16557.68,Bills,Mumbai,Success,2024,4,April,9,Tuesday,15,False,5651.757272727273,False,1,False,Low
3643,193,2024-03-27,Debit,2128.79,Bills,Bangalore,Success,2024,3,March,27,Wednesday,13,False,2115.93375,False,1,False,Low
3644,401,2024-01-15,Debit,1270.29,Bills,Delhi,Success,2024,1,January,15,Monday,3,False,2210.534,False,1,False,Low
3645,278,2024-04-10,Credit,617.02,Fuel,Chennai,Success,2024,4,April,10,Wednesday,15,False,4224.332,False,1,False,Low
3646,354,2024-06-13,Debit,14.43,Entertainment,Hyderabad,Success,2024,6,June,13,Thursday,24,False,3482.563125,False,1,False,Low
3647,237,2024-01-29,Debit,2134.63,Fuel,Chennai,Success,2024,1,January,29,Monday,5,False,3286.3720000000003,False,1,False,Low
3648,425,2024-04-23,Debit,2432.54,Groceries,Hyderabad,Success,2024,4,April,23,Tuesday,17,False,3645.576666666667,False,1,False,Low
3649,221,2024-04-16,Debit,5227.85,Fuel,Bangalore,Success,2024,4,April,16,Tuesday,16,False,2831.708,False,1,False,Low
3650,68,2024-12-29,Credit,2107.03,Bills,Chennai,Success,2024,12,December,29,Sunday,52,False,1384.3966666666668,False,1,False,Low
3651,197,2024-05-09,Debit,7447.59,Shopping,Chennai,Success,2024,5,May,9,Thursday,19,False,3219.552,False,1,False,Low
3652,256,2024-03-24,Debit,2967.26,Groceries,Chennai,Success,2024,3,March,24,Sunday,12,False,5449.941666666667,False,1,False,Low
3653,139,2024-09-27,Credit,5504.06,Travel,Delhi,Success,2024,9,September,27,Friday,39,False,4914.921818181818,False,1,False,Low
3654,312,2024-08-31,Debit,481.57,Shopping,Bangalore,Success,2024,8,August,31,Saturday,35,False,3838.787777777778,False,1,False,Low
3655,435,2024-08-01,Debit,5800.03,Groceries,Hyderabad,Success,2024,8,August,1,Thursday,31,False,2872.8650000000002,False,1,False,Low
3656,149,2024-11-01,Debit,3373.12,Groceries,Chennai,Success,2024,11,November,1,Friday,44,False,2861.5566666666664,False,1,False,Low
3657,99,2024-06-14,Credit,559.83,Bills,Bangalore,Success,2024,6,June,14,Friday,24,False,2959.425,False,1,False,Low
3658,76,2024-10-05,Debit,631.29,Travel,Delhi,Success,2024,10,October,5,Saturday,40,False,3964.576363636364,False,1,False,Low
3659,282,2024-02-28,Credit,7831.43,Fuel,Delhi,Success,2024,2,February,28,Wednesday,9,False,3516.599166666667,False,1,False,Low
3660,371,2024-03-30,Credit,98.24,Travel,Bangalore,Success,2024,3,March,30,Saturday,13,False,2708.2455555555553,False,1,False,Low
3661,403,2024-11-26,Credit,1862.67,Bills,Hyderabad,Success,2024,11,November,26,Tuesday,48,False,3115.3215384615387,False,1,False,Low
3662,109,2024-07-12,Credit,1128.34,Bills,Bangalore,Success,2024,7,July,12,Friday,28,False,2228.825,False,1,False,Low
3663,188,2024-05-02,Credit,3281.57,Bills,Bangalore,Success,2024,5,May,2,Thursday,18,False,2407.878333333333,False,1,False,Low
3664,199,2024-05-15,Credit,5490.8,Shopping,Mumbai,Success,2024,5,May,15,Wednesday,20,False,2306.08375,False,1,False,Low
3665,303,2024-05-18,Credit,1340.63,Travel,Delhi,Success,2024,5,May,18,Saturday,20,False,2468.497142857143,False,1,False,Low
3666,327,2024-08-16,Debit,1670.1,Travel,Hyderabad,Success,2024,8,August,16,Friday,33,False,2866.9466666666667,False,1,False,Low
3667,154,2024-09-30,Debit,12038.48,Groceries,Mumbai,Success,2024,9,September,30,Monday,40,False,4829.6705882352935,False,1,False,Low
3668,40,2024-02-19,Credit,4596.27,Entertainment,Bangalore,Success,2024,2,February,19,Monday,8,False,3839.6745454545453,False,1,False,Low
3669,133,2024-04-27,Credit,6825.03,Fuel,Delhi,Success,2024,4,April,27,Saturday,17,False,2658.651,False,1,False,Low
3670,405,2024-07-20,Credit,1732.83,Bills,Mumbai,Success,2024,7,July,20,Saturday,29,False,1444.8782352941178,False,1,False,Low
3671,462,2024-07-09,Credit,800.02,Travel,Mumbai,Success,2024,7,July,9,Tuesday,28,False,4106.170769230769,False,1,False,Low
3672,132,2024-12-29,Credit,1592.39,Travel,Hyderabad,Success,2024,12,December,29,Sunday,52,False,1893.506666666667,False,1,False,Low
3673,279,2024-11-18,Credit,3777.31,Groceries,Bangalore,Success,2024,11,November,18,Monday,47,False,2646.648888888889,False,1,False,Low
3674,362,2024-06-29,Debit,347.68,Fuel,Hyderabad,Success,2024,6,June,29,Saturday,26,False,2682.77,False,1,False,Low
3675,84,2024-03-18,Debit,946.06,Entertainment,Mumbai,Success,2024,3,March,18,Monday,12,False,3377.0847368421055,False,1,False,Low
3676,399,2024-03-15,Credit,143.28,Entertainment,Mumbai,Success,2024,3,March,15,Friday,11,False,3372.824285714286,False,1,False,Low
3677,242,2024-10-21,Credit,1698.74,Bills,Hyderabad,Success,2024,10,October,21,Monday,43,False,2464.653846153846,False,1,False,Low
3678,116,2024-10-07,Credit,5271.13,Entertainment,Mumbai,Success,2024,10,October,7,Monday,41,False,2306.2200000000003,False,1,False,Low
3679,109,2024-01-21,Debit,74.92,Entertainment,Chennai,Success,2024,1,January,21,Sunday,3,False,2228.825,False,1,False,Low
3680,221,2024-06-19,Credit,3374.78,Fuel,Delhi,Success,2024,6,June,19,Wednesday,25,False,2831.708,False,1,False,Low
3681,392,2024-01-15,Debit,8086.7,Fuel,Bangalore,Success,2024,1,January,15,Monday,3,False,3521.624,False,2,False,Low
3682,41,2024-07-29,Debit,811.21,Bills,Delhi,Success,2024,7,July,29,Monday,31,False,2937.855,False,1,False,Low
3683,368,2024-02-17,Debit,3548.93,Travel,Bangalore,Success,2024,2,February,17,Saturday,7,False,3617.7883333333334,False,1,False,Low
3684,147,2024-03-26,Credit,11078.89,Groceries,Mumbai,Success,2024,3,March,26,Tuesday,13,False,5008.2006249999995,False,1,False,Low
3685,112,2024-05-28,Credit,9832.54,Bills,Hyderabad,Success,2024,5,May,28,Tuesday,22,False,2853.0825,True,1,False,High
3686,103,2024-07-06,Debit,803.36,Shopping,Hyderabad,Success,2024,7,July,6,Saturday,27,False,1379.6085714285714,False,1,False,Low
3687,46,2024-11-01,Debit,317.19,Entertainment,Mumbai,Success,2024,11,November,1,Friday,44,False,2126.9418181818182,False,1,False,Low
3688,412,2024-05-30,Debit,481.5,Groceries,Bangalore,Success,2024,5,May,30,Thursday,22,False,3184.061538461538,False,1,False,Low
3689,494,2024-05-20,Debit,3632.34,Travel,Mumbai,Success,2024,5,May,20,Monday,21,False,3564.021666666667,False,1,False,Low
3690,475,2024-03-09,Credit,3881.24,Travel,Bangalore,Failed,2024,3,March,9,Saturday,10,False,3070.56,False,1,False,Low
3691,324,2024-09-16,Debit,3364.75,Fuel,Mumbai,Success,2024,9,September,16,Monday,38,False,2337.5308333333332,False,1,False,Low
3692,378,2024-11-29,Credit,1228.77,Shopping,Mumbai,Success,2024,11,November,29,Friday,48,False,5651.757272727273,False,1,False,Low
3693,271,2024-01-09,Debit,558.18,Travel,Mumbai,Success,2024,1,January,9,Tuesday,2,False,3640.87,False,1,False,Low
3694,483,2024-04-30,Credit,2607.94,Shopping,Hyderabad,Success,2024,4,April,30,Tuesday,18,False,3331.8142857142857,False,1,False,Low
3695,421,2024-04-10,Debit,1983.09,Entertainment,Bangalore,Success,2024,4,April,10,Wednesday,15,False,3408.807,False,1,False,Low
3696,385,2024-05-28,Credit,3915.07,Fuel,Mumbai,Success,2024,5,May,28,Tuesday,22,False,5784.4685714285715,False,1,False,Low
3697,195,2024-05-25,Credit,1746.75,Groceries,Delhi,Success,2024,5,May,25,Saturday,21,False,2431.8599999999997,False,1,False,Low
3698,367,2024-12-18,Credit,1240.37,Fuel,Delhi,Success,2024,12,December,18,Wednesday,51,False,1813.5199999999998,False,1,False,Low
3699,280,2024-08-30,Debit,1042.21,Entertainment,Hyderabad,Success,2024,8,August,30,Friday,35,False,3037.09875,False,1,False,Low
3700,283,2024-08-28,Credit,712.76,Travel,Chennai,Success,2024,8,August,28,Wednesday,35,False,2009.299090909091,False,1,False,Low
3701,40,2024-12-02,Debit,926.7,Shopping,Hyderabad,Success,2024,12,December,2,Monday,49,False,3839.6745454545453,False,1,False,Low
3702,447,2024-02-12,Credit,298.9,Entertainment,Chennai,Success,2024,2,February,12,Monday,7,False,1934.287142857143,False,1,False,Low
3703,189,2024-04-04,Credit,1277.88,Travel,Hyderabad,Success,2024,4,April,4,Thursday,14,False,2304.9814285714283,False,1,False,Low
3704,164,2024-08-13,Debit,111.77,Bills,Delhi,Success,2024,8,August,13,Tuesday,33,False,3173.7692857142856,False,1,False,Low
3705,482,2024-01-06,Credit,618.91,Shopping,Mumbai,Success,2024,1,January,6,Saturday,1,False,4026.4966666666664,False,1,False,Low
3706,477,2024-08-01,Credit,4120.38,Entertainment,Bangalore,Success,2024,8,August,1,Thursday,31,False,2484.1383333333333,False,1,False,Low
3707,24,2024-07-24,Debit,1181.21,Groceries,Mumbai,Success,2024,7,July,24,Wednesday,30,False,2369.85375,False,1,False,Low
3708,24,2024-03-07,Credit,3310.0,Groceries,Delhi,Success,2024,3,March,7,Thursday,10,False,2369.85375,False,1,False,Low
3709,490,2024-04-09,Credit,3785.7,Travel,Bangalore,Success,2024,4,April,9,Tuesday,15,False,2289.5945454545454,False,1,False,Low
3710,4,2024-01-12,Credit,2610.98,Travel,Chennai,Success,2024,1,January,12,Friday,2,False,3328.925,False,1,False,Low
3711,323,2024-08-24,Credit,9560.51,Groceries,Chennai,Success,2024,8,August,24,Saturday,34,False,5262.54,False,1,False,Low
3712,290,2024-11-17,Debit,65.02,Bills,Delhi,Success,2024,11,November,17,Sunday,46,False,2751.758333333333,False,1,False,Low
3713,441,2024-09-14,Credit,4025.71,Fuel,Bangalore,Success,2024,9,September,14,Saturday,37,False,3738.49375,False,1,False,Low
3714,433,2024-12-02,Credit,9566.98,Groceries,Mumbai,Success,2024,12,December,2,Monday,49,False,3851.3199999999997,False,1,False,Low
3715,471,2024-05-14,Credit,5947.42,Travel,Delhi,Success,2024,5,May,14,Tuesday,20,False,2327.477142857143,False,1,False,Low
3716,181,2024-08-09,Credit,551.38,Travel,Chennai,Success,2024,8,August,9,Friday,32,False,2044.0483333333332,False,1,False,Low
3717,248,2024-06-04,Credit,1187.23,Bills,Delhi,Success,2024,6,June,4,Tuesday,23,False,1834.0974999999999,False,1,False,Low
3718,116,2024-05-21,Credit,567.86,Groceries,Mumbai,Success,2024,5,May,21,Tuesday,21,False,2306.2200000000003,False,1,False,Low
3719,279,2024-06-06,Credit,2758.7,Bills,Hyderabad,Success,2024,6,June,6,Thursday,23,False,2646.648888888889,False,1,False,Low
3720,365,2024-11-21,Credit,3736.34,Groceries,Hyderabad,Success,2024,11,November,21,Thursday,47,False,3701.0699999999997,False,1,False,Low
3721,69,2024-12-09,Debit,1144.11,Fuel,Mumbai,Success,2024,12,December,9,Monday,50,False,2143.839,False,1,False,Low
3722,351,2024-09-18,Debit,2326.37,Entertainment,Bangalore,Success,2024,9,September,18,Wednesday,38,False,5629.255,False,1,False,Low
3723,254,2024-10-09,Debit,3522.47,Groceries,Delhi,Success,2024,10,October,9,Wednesday,41,False,2981.305714285714,False,1,False,Low
3724,181,2024-12-03,Debit,1641.12,Entertainment,Mumbai,Success,2024,12,December,3,Tuesday,49,False,2044.0483333333332,False,1,False,Low
3725,318,2024-12-09,Credit,5772.77,Groceries,Hyderabad,Success,2024,12,December,9,Monday,50,False,2287.6078571428575,False,1,False,Low
3726,169,2024-08-16,Credit,4429.31,Fuel,Chennai,Success,2024,8,August,16,Friday,33,False,2701.3720000000003,False,1,False,Low
3727,313,2024-10-06,Debit,200.55,Travel,Mumbai,Success,2024,10,October,6,Sunday,40,False,2403.311111111111,False,1,False,Low
3728,249,2024-12-23,Debit,2911.65,Entertainment,Mumbai,Success,2024,12,December,23,Monday,52,False,2666.404,False,1,False,Low
3729,188,2024-10-16,Debit,804.92,Bills,Mumbai,Success,2024,10,October,16,Wednesday,42,False,2407.878333333333,False,1,False,Low
3730,54,2024-06-16,Credit,2446.07,Groceries,Hyderabad,Success,2024,6,June,16,Sunday,24,False,1826.2944444444447,False,1,False,Low
3731,326,2024-02-16,Credit,9431.89,Travel,Hyderabad,Success,2024,2,February,16,Friday,7,False,2958.5166666666664,True,1,False,High
3732,357,2024-07-21,Debit,6337.43,Groceries,Mumbai,Success,2024,7,July,21,Sunday,29,False,3418.509090909091,False,1,False,Low
3733,313,2024-08-01,Debit,1555.14,Bills,Mumbai,Success,2024,8,August,1,Thursday,31,False,2403.311111111111,False,1,False,Low
3734,138,2024-09-02,Debit,1033.87,Fuel,Bangalore,Success,2024,9,September,2,Monday,36,False,2060.032142857143,False,1,False,Low
3735,168,2024-01-24,Debit,801.31,Shopping,Chennai,Success,2024,1,January,24,Wednesday,4,False,3594.1857142857143,False,1,False,Low
3736,391,2024-11-16,Debit,2281.16,Groceries,Delhi,Success,2024,11,November,16,Saturday,46,False,3235.542,False,1,False,Low
3737,103,2024-09-30,Credit,363.96,Bills,Delhi,Success,2024,9,September,30,Monday,40,False,1379.6085714285714,False,1,False,Low
3738,422,2024-02-13,Debit,2390.69,Shopping,Delhi,Success,2024,2,February,13,Tuesday,7,False,2367.291,False,1,False,Low
3739,85,2024-11-27,Credit,4.0,Groceries,Hyderabad,Success,2024,11,November,27,Wednesday,48,False,3234.8379999999997,False,1,False,Low
3740,317,2024-11-08,Debit,1174.02,Entertainment,Hyderabad,Success,2024,11,November,8,Friday,45,False,5085.724999999999,False,1,False,Low
3741,212,2024-12-28,Debit,745.13,Travel,Bangalore,Success,2024,12,December,28,Saturday,52,False,3587.2400000000002,False,1,False,Low
3742,3,2024-06-04,Credit,10644.1,Travel,Hyderabad,Success,2024,6,June,4,Tuesday,23,False,2661.576,True,1,False,High
3743,384,2024-07-17,Debit,3897.51,Bills,Mumbai,Success,2024,7,July,17,Wednesday,29,False,3863.1866666666665,False,1,False,Low
3744,179,2024-06-10,Credit,1290.75,Entertainment,Chennai,Success,2024,6,June,10,Monday,24,False,3633.1277777777777,False,1,False,Low
3745,342,2024-08-21,Credit,292.33,Fuel,Chennai,Success,2024,8,August,21,Wednesday,34,False,2857.09,False,1,False,Low
3746,303,2024-06-11,Debit,2181.98,Shopping,Chennai,Failed,2024,6,June,11,Tuesday,24,False,2468.497142857143,False,1,False,Low
3747,452,2024-04-25,Debit,720.29,Bills,Chennai,Success,2024,4,April,25,Thursday,17,False,2299.4484615384613,False,1,False,Low
3748,476,2024-04-02,Credit,2306.39,Groceries,Delhi,Success,2024,4,April,2,Tuesday,14,False,2580.554285714286,False,1,False,Low
3749,332,2024-02-11,Credit,5412.02,Travel,Delhi,Success,2024,2,February,11,Sunday,6,False,3161.081111111111,False,1,False,Low
3750,38,2024-10-10,Debit,2869.72,Groceries,Mumbai,Success,2024,10,October,10,Thursday,41,False,3978.4440000000004,False,1,False,Low
3751,499,2024-07-28,Credit,3013.63,Shopping,Bangalore,Success,2024,7,July,28,Sunday,30,False,4331.786428571429,False,1,False,Low
3752,420,2024-07-24,Debit,2336.31,Entertainment,Hyderabad,Success,2024,7,July,24,Wednesday,30,False,2751.6976923076923,False,1,False,Low
3753,239,2024-08-07,Credit,7862.82,Entertainment,Hyderabad,Success,2024,8,August,7,Wednesday,32,False,3696.4475,False,1,False,Low
3754,169,2024-10-06,Debit,8060.45,Bills,Delhi,Success,2024,10,October,6,Sunday,40,False,2701.3720000000003,False,1,False,Low
3755,453,2024-05-15,Credit,2156.77,Bills,Chennai,Success,2024,5,May,15,Wednesday,20,False,3027.597777777778,False,1,False,Low
3756,397,2024-04-15,Credit,1094.81,Entertainment,Mumbai,Success,2024,4,April,15,Monday,16,False,2284.9615384615386,False,1,False,Low
3757,343,2024-04-27,Debit,1846.26,Bills,Bangalore,Success,2024,4,April,27,Saturday,17,False,2257.68,False,1,False,Low
3758,314,2024-08-24,Credit,619.44,Entertainment,Delhi,Success,2024,8,August,24,Saturday,34,False,2622.1075,False,1,False,Low
3759,306,2024-11-04,Credit,3034.64,Shopping,Mumbai,Success,2024,11,November,4,Monday,45,False,2071.95,False,1,False,Low
3760,30,2024-04-09,Credit,2080.0,Bills,Mumbai,Success,2024,4,April,9,Tuesday,15,False,1651.4009999999998,False,1,False,Low
3761,190,2024-09-17,Credit,327.1,Entertainment,Delhi,Success,2024,9,September,17,Tuesday,38,False,1776.445,False,1,False,Low
3762,357,2024-10-31,Credit,660.62,Bills,Mumbai,Success,2024,10,October,31,Thursday,44,False,3418.509090909091,False,1,False,Low
3763,25,2024-12-19,Credit,1959.66,Groceries,Chennai,Success,2024,12,December,19,Thursday,51,False,2634.243571428571,False,1,False,Low
3764,112,2024-10-12,Credit,6556.78,Travel,Mumbai,Success,2024,10,October,12,Saturday,41,False,2853.0825,False,1,False,Low
3765,411,2024-11-23,Debit,2506.83,Groceries,Bangalore,Success,2024,11,November,23,Saturday,47,False,3217.735,False,1,False,Low
3766,435,2024-04-12,Credit,3432.73,Fuel,Mumbai,Success,2024,4,April,12,Friday,15,False,2872.8650000000002,False,1,False,Low
3767,206,2024-03-03,Credit,1242.13,Entertainment,Hyderabad,Failed,2024,3,March,3,Sunday,9,False,2736.8736363636363,False,1,False,Low
3768,185,2024-06-23,Debit,2541.77,Fuel,Mumbai,Success,2024,6,June,23,Sunday,25,False,6033.968,False,1,False,Low
3769,382,2024-10-08,Credit,1779.25,Entertainment,Delhi,Success,2024,10,October,8,Tuesday,41,False,3167.6427272727274,False,1,False,Low
3770,496,2024-10-19,Credit,3228.76,Travel,Hyderabad,Success,2024,10,October,19,Saturday,42,False,3037.8214285714284,False,1,False,Low
3771,379,2024-08-13,Debit,155.7,Bills,Delhi,Success,2024,8,August,13,Tuesday,33,False,3299.7957142857144,False,1,False,Low
3772,47,2024-01-07,Credit,2039.51,Entertainment,Bangalore,Success,2024,1,January,7,Sunday,1,False,3105.0833333333335,False,2,False,Low
3773,374,2024-05-06,Credit,1052.9,Groceries,Chennai,Success,2024,5,May,6,Monday,19,False,2523.3455555555556,False,1,False,Low
3774,228,2024-04-01,Debit,1184.4,Bills,Bangalore,Success,2024,4,April,1,Monday,14,False,3322.3218181818183,False,1,False,Low
3775,39,2024-07-08,Debit,9726.24,Travel,Hyderabad,Failed,2024,7,July,8,Monday,28,False,3346.682,False,1,False,Low
3776,16,2024-12-24,Credit,605.23,Groceries,Chennai,Success,2024,12,December,24,Tuesday,52,False,4329.318000000001,False,1,False,Low
3777,22,2024-02-22,Credit,1118.61,Bills,Mumbai,Success,2024,2,February,22,Thursday,8,False,3092.558333333333,False,1,False,Low
3778,213,2024-08-29,Debit,2139.39,Entertainment,Hyderabad,Success,2024,8,August,29,Thursday,35,False,3236.6346153846152,False,1,False,Low
3779,310,2024-05-11,Credit,5963.91,Entertainment,Chennai,Success,2024,5,May,11,Saturday,19,False,3351.802666666667,False,1,False,Low
3780,149,2024-12-29,Debit,1617.01,Groceries,Delhi,Success,2024,12,December,29,Sunday,52,False,2861.5566666666664,False,1,False,Low
3781,456,2024-04-21,Debit,4086.16,Shopping,Chennai,Success,2024,4,April,21,Sunday,16,False,4433.293636363636,False,1,False,Low
3782,241,2024-01-07,Debit,5821.63,Entertainment,Delhi,Success,2024,1,January,7,Sunday,1,False,3701.4272727272732,False,1,False,Low
3783,272,2024-08-17,Credit,1113.26,Shopping,Delhi,Success,2024,8,August,17,Saturday,33,False,3003.2785714285715,False,1,False,Low
3784,59,2024-06-04,Debit,1496.45,Bills,Chennai,Success,2024,6,June,4,Tuesday,23,False,3048.9886363636365,False,1,False,Low
3785,287,2024-07-15,Debit,1322.76,Shopping,Bangalore,Success,2024,7,July,15,Monday,29,False,5067.305714285714,False,1,False,Low
3786,426,2024-11-18,Debit,5366.7,Groceries,Bangalore,Success,2024,11,November,18,Monday,47,False,3096.209230769231,False,1,False,Low
3787,202,2024-12-29,Credit,136.08,Fuel,Delhi,Success,2024,12,December,29,Sunday,52,False,2563.4454545454546,False,1,False,Low
3788,32,2024-08-10,Credit,1106.33,Fuel,Hyderabad,Success,2024,8,August,10,Saturday,32,False,1869.26125,False,1,False,Low
3789,443,2024-09-06,Credit,3412.76,Groceries,Chennai,Success,2024,9,September,6,Friday,36,False,2760.6749999999997,False,1,False,Low
3790,162,2024-03-23,Debit,2500.29,Fuel,Hyderabad,Failed,2024,3,March,23,Saturday,12,False,4081.5975,False,1,False,Low
3791,255,2024-08-27,Credit,1719.64,Groceries,Bangalore,Success,2024,8,August,27,Tuesday,35,False,3088.748333333333,False,1,False,Low
3792,254,2024-12-25,Credit,2329.25,Entertainment,Hyderabad,Success,2024,12,December,25,Wednesday,52,False,2981.305714285714,False,1,False,Low
3793,9,2024-11-18,Debit,660.39,Shopping,Mumbai,Success,2024,11,November,18,Monday,47,False,3748.588333333333,False,1,False,Low
3794,465,2024-09-19,Debit,1690.13,Fuel,Mumbai,Success,2024,9,September,19,Thursday,38,False,3610.3190909090913,False,1,False,Low
3795,139,2024-07-07,Credit,2089.68,Entertainment,Bangalore,Success,2024,7,July,7,Sunday,27,False,4914.921818181818,False,1,False,Low
3796,480,2024-10-16,Credit,6943.64,Fuel,Hyderabad,Success,2024,10,October,16,Wednesday,42,False,2681.2761538461536,False,1,False,Low
3797,10,2024-12-27,Debit,906.7,Bills,Chennai,Success,2024,12,December,27,Friday,52,False,2062.145,False,1,False,Low
3798,214,2024-02-27,Credit,6070.96,Groceries,Bangalore,Success,2024,2,February,27,Tuesday,9,False,4746.248823529411,False,1,False,Low
3799,273,2024-01-09,Debit,3100.51,Groceries,Mumbai,Success,2024,1,January,9,Tuesday,2,False,3736.3058333333333,False,1,False,Low
3800,324,2024-10-30,Debit,61.65,Entertainment,Bangalore,Success,2024,10,October,30,Wednesday,44,False,2337.5308333333332,False,2,False,Low
3801,48,2024-04-24,Credit,3868.93,Bills,Hyderabad,Success,2024,4,April,24,Wednesday,17,False,4545.104545454545,False,1,False,Low
3802,436,2024-07-28,Credit,108.6,Shopping,Hyderabad,Success,2024,7,July,28,Sunday,30,False,2320.7455555555553,False,1,False,Low
3803,111,2024-02-10,Credit,17835.03,Bills,Hyderabad,Failed,2024,2,February,10,Saturday,6,False,4311.726363636363,True,1,False,High
3804,153,2024-10-30,Credit,6182.13,Bills,Delhi,Success,2024,10,October,30,Wednesday,44,False,3259.9375,False,1,False,Low
3805,123,2024-06-21,Debit,1058.66,Travel,Hyderabad,Success,2024,6,June,21,Friday,25,False,3339.866666666667,False,1,False,Low
3806,405,2024-08-21,Credit,892.84,Shopping,Mumbai,Success,2024,8,August,21,Wednesday,34,False,1444.8782352941178,False,1,False,Low
3807,357,2024-10-07,Credit,1441.09,Shopping,Mumbai,Success,2024,10,October,7,Monday,41,False,3418.509090909091,False,1,False,Low
3808,102,2024-03-18,Credit,1320.95,Bills,Delhi,Success,2024,3,March,18,Monday,12,False,1635.9421428571427,False,1,False,Low
3809,241,2024-04-17,Debit,1397.26,Fuel,Mumbai,Success,2024,4,April,17,Wednesday,16,False,3701.4272727272732,False,1,False,Low
3810,321,2024-10-07,Credit,1149.39,Travel,Mumbai,Success,2024,10,October,7,Monday,41,False,2744.7346153846156,False,1,False,Low
3811,191,2024-02-08,Credit,2911.71,Fuel,Bangalore,Success,2024,2,February,8,Thursday,6,False,4859.77,False,1,False,Low
3812,217,2024-04-28,Debit,538.33,Bills,Hyderabad,Success,2024,4,April,28,Sunday,17,False,2429.69375,False,1,False,Low
3813,51,2024-11-30,Debit,5612.04,Fuel,Bangalore,Success,2024,11,November,30,Saturday,48,False,6343.607499999999,False,1,False,Low
3814,292,2024-12-01,Debit,5020.37,Shopping,Bangalore,Success,2024,12,December,1,Sunday,48,False,3193.3577777777778,False,1,False,Low
3815,81,2024-01-27,Debit,1941.56,Shopping,Mumbai,Success,2024,1,January,27,Saturday,4,False,1487.8712500000001,False,1,False,Low
3816,489,2024-04-13,Debit,5746.46,Fuel,Chennai,Success,2024,4,April,13,Saturday,15,False,2389.841538461538,False,1,False,Low
3817,383,2024-03-14,Credit,851.65,Shopping,Hyderabad,Success,2024,3,March,14,Thursday,11,False,2458.276363636364,False,1,False,Low
3818,88,2024-07-09,Debit,53.16,Groceries,Chennai,Success,2024,7,July,9,Tuesday,28,False,2083.3585714285714,False,1,False,Low
3819,194,2024-11-19,Debit,2896.51,Shopping,Mumbai,Success,2024,11,November,19,Tuesday,47,False,1607.67,False,1,False,Low
3820,104,2024-05-26,Debit,1836.97,Bills,Delhi,Success,2024,5,May,26,Sunday,21,False,3139.1076923076926,False,1,False,Low
3821,271,2024-09-11,Debit,2512.19,Entertainment,Bangalore,Success,2024,9,September,11,Wednesday,37,False,3640.87,False,1,False,Low
3822,96,2024-10-10,Debit,6888.0,Fuel,Mumbai,Success,2024,10,October,10,Thursday,41,False,4645.554444444444,False,1,False,Low
3823,423,2024-07-31,Debit,10512.24,Travel,Mumbai,Success,2024,7,July,31,Wednesday,31,False,5359.152857142857,False,1,False,Low
