transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,merchant_category,location,transaction_status
4059,443,2024-05-01,Credit,430.08,Groceries,Hyderabad,Success
4060,100,2024-08-23,Debit,2015.76,Travel,Hyderabad,Success
4061,59,2024-04-25,Debit,4119.8,Groceries,Bangalore,Success
4062,258,2024-06-11,Debit,349.13,Bills,Mumbai,Success
4063,413,2024-08-13,Debit,1658.5,Travel,Delhi,Success
4064,452,2024-08-17,Credit,53.84,Bills,Hyderabad,Success
4065,65,2024-06-30,Debit,102.41,Travel,Delhi,Success
4066,83,2024-09-05,Credit,1978.87,Bills,Delhi,Success
4067,154,2024-11-13,Credit,1062.31,Travel,Bangalore,Success
4068,473,2024-07-28,Debit,5595.07,Travel,Mumbai,Success
4069,266,2024-05-23,Debit,2765.07,Shopping,Bangalore,Success
4070,309,2024-12-10,Credit,1815.04,Bills,Hyderabad,Success
4071,79,2024-04-05,Credit,1572.42,Shopping,Bangalore,Success
4072,315,2024-12-11,Credit,2062.96,Travel,Bangalore,Success
4073,150,2024-08-31,Credit,123.84,Fuel,Bangalore,Success
4074,435,2024-03-26,Debit,6698.99,Travel,Hyderabad,Success
4075,48,2024-07-02,Credit,19136.96,Fuel,Hyderabad,Success
4076,405,2024-04-30,Credit,600.8,Fuel,Bangalore,Success
4077,379,2024-11-27,Credit,384.81,Fuel,Bangalore,Success
4078,248,2024-04-01,Credit,464.97,Fuel,Delhi,Success
4079,278,2024-03-10,Debit,3245.5,Bills,Mumbai,Success
4080,356,2024-05-12,Debit,3249.17,Entertainment,Delhi,Success
4081,98,2024-10-05,Debit,5650.13,Bills,Mumbai,Success
4082,414,2024-05-16,Credit,4180.88,Entertainment,Mumbai,Success
4083,25,2024-11-09,Credit,1791.82,Bills,Bangalore,Success
4084,493,2024-07-05,Debit,2846.87,Fuel,Delhi,Success
4085,284,2024-08-08,Debit,3496.99,Groceries,Mumbai,Success
4086,449,2024-02-15,Credit,2156.85,Travel,Mumbai,Failed
4087,369,2024-10-04,Debit,1936.79,Entertainment,Hyderabad,Success
4088,301,2024-07-10,Credit,3107.74,Groceries,Mumbai,Success
4089,68,2024-01-08,Credit,2445.77,Fuel,Bangalore,Success
4090,7,2024-10-02,Credit,3097.99,Entertainment,Chennai,Success
4091,305,2024-06-27,Credit,2846.87,Groceries,Hyderabad,Success
4092,137,2024-11-29,Credit,3810.3,Bills,Chennai,Success
4093,164,2024-02-08,Credit,3088.41,Fuel,Bangalore,Success
4094,83,2024-10-19,Debit,2200.3,Bills,Chennai,Failed
4095,385,2024-06-26,Debit,3435.2,Bills,Mumbai,Failed
4096,138,2024-06-10,Debit,1790.69,Fuel,Chennai,Success
4097,420,2024-11-26,Credit,829.91,Entertainment,Delhi,Success
4098,73,2024-04-13,Debit,4.26,Travel,Bangalore,Success
4099,237,2024-06-09,Credit,2462.7,Shopping,Delhi,Failed
4100,46,2024-10-13,Credit,2679.59,Shopping,Chennai,Success
4101,106,2024-05-02,Credit,10731.9,Travel,Delhi,Success
4102,416,2024-02-23,Credit,1345.8,Fuel,Hyderabad,Success
4103,288,2024-02-03,Debit,1503.29,Shopping,Chennai,Success
4104,262,2024-08-29,Debit,676.19,Travel,Delhi,Success
4105,176,2024-04-22,Debit,219.44,Groceries,Mumbai,Success
4106,166,2024-11-13,Credit,4445.83,Travel,Chennai,Success
4107,145,2024-01-23,Debit,861.77,Entertainment,Hyderabad,Failed
4108,330,2024-02-15,Debit,2816.41,Travel,Mumbai,Success
4109,370,2024-11-07,Debit,3492.07,Bills,Chennai,Success
4110,283,2024-05-14,Credit,1911.64,Bills,Mumbai,Success
4111,54,2024-04-27,Debit,6270.95,Fuel,Chennai,Success
4112,178,2024-07-07,Credit,1759.85,Bills,Chennai,Success
4113,419,2024-05-10,Debit,1006.03,Groceries,Bangalore,Success
4114,244,2024-07-30,Credit,6790.54,Travel,Delhi,Success
4115,341,2024-04-22,Debit,5932.05,Groceries,Chennai,Success
4116,127,2024-02-13,Debit,537.52,Fuel,Hyderabad,Success
4117,409,2024-05-07,Debit,78.91,Bills,Delhi,Success
4118,412,2024-12-29,Credit,282.88,Shopping,Bangalore,Success
4119,367,2024-06-06,Debit,1012.92,Travel,Delhi,Success
4120,271,2024-09-29,Debit,10754.62,Shopping,Delhi,Success
4121,132,2024-11-10,Credit,2452.84,Entertainment,Chennai,Success
4122,93,2024-12-20,Credit,1401.68,Fuel,Hyderabad,Success
4123,379,2024-12-05,Credit,6587.01,Entertainment,Chennai,Success
4124,73,2024-02-14,Credit,1810.67,Shopping,Hyderabad,Success
4125,411,2024-04-17,Debit,1136.05,Shopping,Hyderabad,Success
4126,410,2024-08-06,Debit,8501.84,Shopping,Mumbai,Success
4127,403,2024-11-13,Credit,5681.73,Entertainment,Chennai,Success
4128,248,2024-11-10,Debit,5567.33,Fuel,Bangalore,Success
4129,348,2024-06-25,Credit,2154.07,Travel,Delhi,Success
4130,273,2024-08-15,Debit,4673.93,Travel,Mumbai,Success
4131,43,2024-07-09,Credit,592.99,Groceries,Bangalore,Success
4132,377,2024-06-08,Debit,2554.48,Groceries,Chennai,Success
4133,41,2024-09-23,Credit,12376.75,Shopping,Hyderabad,Success
4134,170,2024-12-23,Credit,1031.52,Fuel,Chennai,Success
4135,434,2024-11-21,Debit,4744.77,Fuel,Chennai,Success
4136,212,2024-07-08,Debit,2022.85,Bills,Mumbai,Success
4137,493,2024-06-23,Debit,121.86,Bills,Bangalore,Success
4138,168,2024-10-16,Credit,4319.33,Entertainment,Mumbai,Success
4139,39,2024-12-22,Debit,553.82,Bills,Bangalore,Success
4140,369,2024-05-24,Credit,2994.73,Travel,Mumbai,Success
4141,245,2024-08-19,Debit,268.67,Travel,Delhi,Success
4142,151,2024-12-25,Debit,8804.89,Entertainment,Hyderabad,Success
4143,111,2024-07-22,Credit,1034.76,Groceries,Hyderabad,Success
4144,480,2024-07-31,Credit,770.35,Shopping,Hyderabad,Success
4145,436,2024-02-09,Debit,414.81,Fuel,Delhi,Success
4146,47,2024-10-01,Credit,8756.44,Groceries,Delhi,Success
4147,63,2024-11-18,Credit,3733.38,Travel,Hyderabad,Success
4148,225,2024-03-22,Debit,4060.45,Groceries,Hyderabad,Success
4149,366,2024-06-29,Credit,2075.87,Entertainment,Bangalore,Success
4150,69,2024-11-15,Debit,1931.52,Shopping,Bangalore,Success
4151,299,2024-03-23,Debit,349.67,Travel,Chennai,Success
4152,432,2024-10-29,Credit,2461.86,Entertainment,Mumbai,Success
4153,290,2024-09-18,Debit,850.74,Groceries,Bangalore,Success
4154,296,2024-09-28,Credit,11335.8,Fuel,Bangalore,Success
4155,203,2024-07-18,Debit,4777.46,Bills,Bangalore,Success
4156,61,2024-08-27,Credit,1598.15,Entertainment,Bangalore,Success
4157,434,2024-06-28,Credit,492.29,Travel,Delhi,Success
4158,451,2024-06-19,Credit,4615.98,Groceries,Chennai,Success
4159,318,2024-10-21,Credit,390.51,Bills,Bangalore,Success
4160,314,2024-06-25,Credit,629.7,Bills,Mumbai,Success
4161,161,2024-08-24,Debit,712.95,Groceries,Bangalore,Success
4162,331,2024-05-17,Debit,2441.82,Shopping,Delhi,Success
4163,16,2024-11-22,Credit,4640.19,Groceries,Hyderabad,Success
4164,338,2024-11-06,Debit,1132.01,Travel,Hyderabad,Success
4165,94,2024-05-08,Credit,265.41,Fuel,Chennai,Success
4166,304,2024-02-18,Credit,1873.88,Travel,Hyderabad,Success
4167,138,2024-06-12,Debit,4136.29,Bills,Bangalore,Success
4168,338,2024-10-03,Debit,751.79,Fuel,Delhi,Success
4169,38,2024-10-19,Credit,745.09,Entertainment,Chennai,Failed
4170,127,2024-04-25,Credit,8825.27,Bills,Bangalore,Success
4171,275,2024-01-24,Credit,9247.38,Shopping,Hyderabad,Success
4172,164,2024-11-06,Credit,13958.59,Groceries,Mumbai,Success
4173,443,2024-01-25,Credit,4945.47,Entertainment,Bangalore,Success
4174,319,2024-05-06,Credit,625.45,Travel,Mumbai,Success
4175,77,2024-08-21,Debit,714.7,Fuel,Mumbai,Success
4176,174,2024-07-27,Credit,1247.57,Entertainment,Chennai,Success
4177,387,2024-04-02,Credit,1148.76,Shopping,Delhi,Failed
4178,458,2024-04-03,Debit,9406.9,Groceries,Hyderabad,Success
4179,358,2024-11-22,Credit,4668.74,Entertainment,Hyderabad,Success
4180,321,2024-08-12,Credit,3862.16,Travel,Bangalore,Success
4181,376,2024-10-06,Debit,617.25,Fuel,Hyderabad,Success
4182,91,2024-01-11,Credit,7208.06,Entertainment,Chennai,Failed
4183,238,2024-11-24,Debit,5278.52,Groceries,Hyderabad,Success
4184,264,2024-01-12,Credit,536.1,Travel,Bangalore,Success
4185,179,2024-02-04,Debit,6147.79,Entertainment,Hyderabad,Failed
4186,494,2024-08-15,Debit,953.38,Fuel,Delhi,Success
4187,490,2024-08-07,Debit,252.98,Groceries,Mumbai,Success
4188,209,2024-05-20,Credit,3208.52,Shopping,Mumbai,Success
4189,73,2024-01-23,Credit,3182.26,Shopping,Mumbai,Success
4190,390,2024-03-23,Debit,299.24,Bills,Delhi,Success
4191,107,2024-08-16,Debit,1151.93,Entertainment,Chennai,Success
4192,345,2024-12-09,Credit,14807.05,Fuel,Bangalore,Success
4193,295,2024-03-20,Credit,3403.59,Entertainment,Delhi,Success
4194,369,2024-12-18,Credit,3928.84,Groceries,Bangalore,Success
4195,444,2024-10-16,Credit,718.27,Bills,Chennai,Success
4196,284,2024-11-26,Credit,246.18,Fuel,Delhi,Success
4197,353,2024-06-07,Debit,972.63,Entertainment,Hyderabad,Success
4198,182,2024-05-07,Credit,858.64,Fuel,Chennai,Success
4199,37,2024-07-08,Debit,801.85,Groceries,Mumbai,Success
4200,137,2024-01-31,Credit,642.38,Bills,Delhi,Success
4201,338,2024-12-24,Debit,2565.27,Fuel,Chennai,Success
4202,56,2024-01-15,Debit,1192.95,Groceries,Chennai,Success
4203,187,2024-11-08,Credit,5150.15,Shopping,Delhi,Success
4204,341,2024-03-15,Debit,609.83,Fuel,Mumbai,Failed
4205,258,2024-02-03,Debit,1874.38,Bills,Mumbai,Success
4206,445,2024-12-24,Debit,41.26,Travel,Chennai,Success
4207,58,2024-07-14,Debit,1971.5,Travel,Bangalore,Success
4208,363,2024-11-26,Credit,172.37,Fuel,Chennai,Success
4209,123,2024-01-29,Debit,11412.67,Fuel,Delhi,Success
4210,188,2024-07-12,Credit,4690.41,Groceries,Delhi,Success
4211,230,2024-01-16,Debit,2020.69,Entertainment,Delhi,Success
4212,168,2024-03-17,Credit,271.7,Travel,Mumbai,Success
4213,420,2024-10-19,Credit,2692.74,Entertainment,Hyderabad,Success
4214,114,2024-03-21,Credit,4265.94,Travel,Delhi,Success
4215,252,2024-05-03,Debit,634.82,Fuel,Delhi,Success
4216,107,2024-01-19,Credit,2519.44,Bills,Bangalore,Success
4217,37,2024-04-11,Credit,5049.43,Bills,Bangalore,Success
4218,335,2024-03-17,Debit,4386.26,Travel,Chennai,Success
4219,92,2024-08-16,Credit,4873.53,Travel,Chennai,Success
4220,18,2024-10-23,Debit,6343.92,Groceries,Chennai,Success
4221,354,2024-07-21,Debit,8326.52,Fuel,Delhi,Success
4222,63,2024-03-01,Credit,1560.21,Fuel,Bangalore,Success
4223,150,2024-01-26,Debit,2523.33,Entertainment,Chennai,Success
4224,139,2024-03-11,Debit,4691.38,Groceries,Bangalore,Success
4225,186,2024-04-12,Debit,3583.45,Shopping,Delhi,Success
4226,185,2024-11-21,Credit,16224.55,Bills,Delhi,Success
4227,205,2024-12-28,Debit,41.32,Bills,Chennai,Success
4228,260,2024-06-05,Debit,1316.13,Fuel,Delhi,Success
4229,214,2024-12-28,Debit,989.8,Groceries,Delhi,Success
4230,256,2024-12-24,Credit,912.72,Shopping,Bangalore,Success
4231,135,2024-07-12,Debit,755.13,Bills,Hyderabad,Success
4232,61,2024-10-01,Credit,3704.57,Groceries,Mumbai,Success
4233,363,2024-11-19,Debit,265.71,Shopping,Chennai,Success
4234,310,2024-07-04,Credit,4059.84,Travel,Hyderabad,Success
4235,88,2024-11-21,Credit,3546.89,Fuel,Chennai,Success
4236,324,2024-04-22,Credit,866.26,Entertainment,Hyderabad,Success
4237,476,2024-11-08,Debit,874.4,Bills,Delhi,Success
4238,207,2024-06-13,Debit,2973.53,Bills,Chennai,Success
4239,129,2024-03-01,Debit,4308.61,Shopping,Hyderabad,Success
4240,311,2024-04-01,Credit,6274.19,Entertainment,Mumbai,Success
4241,3,2024-10-12,Debit,5734.46,Travel,Delhi,Success
4242,462,2024-06-01,Debit,10047.21,Groceries,Chennai,Success
4243,422,2024-08-12,Credit,2612.41,Fuel,Chennai,Success
4244,242,2024-05-06,Debit,7179.35,Groceries,Hyderabad,Success
4245,121,2024-07-11,Debit,4958.81,Shopping,Chennai,Success
4246,385,2024-04-24,Credit,6751.9,Bills,Delhi,Success
4247,102,2024-09-18,Credit,35.08,Travel,Bangalore,Success
4248,38,2024-01-18,Debit,10135.64,Bills,Hyderabad,Success
4249,341,2024-01-10,Credit,1924.68,Groceries,Mumbai,Success
4250,496,2024-04-01,Debit,4801.18,Travel,Chennai,Success
4251,413,2024-05-18,Debit,408.16,Fuel,Delhi,Success
4252,133,2024-11-28,Debit,1512.25,Shopping,Chennai,Success
4253,497,2024-12-22,Debit,950.14,Fuel,Mumbai,Success
4254,202,2024-12-05,Debit,1034.49,Shopping,Delhi,Success
4255,348,2024-02-21,Credit,394.62,Fuel,Mumbai,Success
4256,21,2024-07-13,Credit,4916.04,Groceries,Delhi,Success
4257,242,2024-07-24,Debit,27.86,Entertainment,Bangalore,Success
4258,455,2024-10-13,Credit,1124.1,Travel,Delhi,Success
4259,451,2024-04-02,Credit,574.97,Shopping,Mumbai,Success
4260,109,2024-11-04,Debit,2667.77,Groceries,Hyderabad,Success
4261,303,2024-05-24,Credit,880.1,Bills,Bangalore,Failed
4262,84,2024-03-26,Credit,899.26,Bills,Chennai,Success
4263,83,2024-06-01,Debit,2010.27,Fuel,Bangalore,Success
4264,291,2024-01-02,Debit,3172.6,Bills,Bangalore,Success
4265,452,2024-12-07,Debit,387.95,Entertainment,Chennai,Success
4266,69,2024-09-16,Debit,578.98,Shopping,Delhi,Success
4267,129,2024-06-12,Debit,851.77,Fuel,Bangalore,Success
4268,196,2024-01-06,Debit,10920.06,Shopping,Bangalore,Success
4269,140,2024-05-28,Debit,1518.27,Shopping,Hyderabad,Failed
4270,444,2024-07-23,Credit,2741.31,Groceries,Hyderabad,Success
4271,283,2024-04-27,Debit,829.41,Bills,Mumbai,Success
4272,312,2024-03-29,Credit,2022.74,Travel,Chennai,Success
4273,234,2024-06-02,Credit,231.03,Shopping,Delhi,Success
4274,23,2024-06-15,Debit,106.08,Entertainment,Delhi,Success
4275,153,2024-06-09,Credit,1897.47,Entertainment,Mumbai,Success
4276,277,2024-09-26,Credit,1525.78,Travel,Delhi,Success
4277,61,2024-02-25,Credit,441.61,Bills,Delhi,Success
4278,319,2024-08-15,Debit,3490.43,Bills,Hyderabad,Success
4279,378,2024-12-02,Credit,14844.46,Fuel,Delhi,Success
4280,52,2024-05-28,Credit,1510.79,Fuel,Delhi,Success
4281,344,2024-02-15,Debit,2938.96,Fuel,Mumbai,Success
4282,153,2024-05-23,Credit,9888.56,Bills,Mumbai,Success
4283,237,2024-08-25,Credit,5343.08,Shopping,Bangalore,Success
4284,311,2024-09-28,Credit,1868.36,Groceries,Delhi,Success
4285,302,2024-04-29,Credit,4012.39,Travel,Delhi,Success
4286,32,2024-12-05,Credit,411.36,Travel,Delhi,Success
4287,55,2024-08-07,Debit,2152.96,Travel,Hyderabad,Success
4288,352,2024-01-08,Credit,981.6,Fuel,Delhi,Success
4289,389,2024-12-09,Debit,527.22,Groceries,Hyderabad,Success
4290,36,2024-10-01,Credit,1666.85,Entertainment,Bangalore,Success
4291,110,2024-12-18,Debit,421.29,Bills,Chennai,Success
4292,490,2024-03-06,Debit,3601.79,Entertainment,Delhi,Success
4293,177,2024-03-19,Debit,1827.74,Fuel,Mumbai,Success
4294,362,2024-03-26,Credit,2272.38,Shopping,Mumbai,Success
4295,314,2024-05-03,Credit,474.79,Fuel,Delhi,Success
4296,295,2024-07-20,Credit,451.67,Groceries,Hyderabad,Success
4297,336,2024-05-29,Credit,2627.0,Fuel,Mumbai,Success
4298,97,2024-02-15,Credit,12601.07,Travel,Mumbai,Success
4299,369,2024-04-22,Debit,303.61,Shopping,Bangalore,Success
4300,213,2024-03-31,Debit,1009.49,Shopping,Bangalore,Success
4301,317,2024-05-20,Debit,6108.21,Bills,Bangalore,Success
4302,137,2024-10-15,Credit,225.05,Bills,Mumbai,Success
4303,6,2024-08-05,Credit,6259.66,Travel,Mumbai,Success
4304,499,2024-03-17,Debit,2228.82,Shopping,Delhi,Success
4305,109,2024-11-29,Credit,1574.1,Travel,Delhi,Success
4306,35,2024-05-31,Credit,1111.8,Shopping,Hyderabad,Success
4307,39,2024-11-18,Debit,1057.7,Groceries,Mumbai,Success
4308,150,2024-08-26,Debit,1095.0,Fuel,Delhi,Success
4309,425,2024-04-24,Credit,6483.34,Bills,Delhi,Success
4310,118,2024-11-14,Credit,3859.84,Groceries,Bangalore,Success
4311,261,2024-04-03,Debit,3323.47,Fuel,Bangalore,Success
4312,426,2024-02-17,Credit,4809.61,Bills,Bangalore,Success
4313,87,2024-07-09,Debit,891.64,Travel,Chennai,Success
4314,465,2024-01-12,Debit,2887.34,Groceries,Delhi,Success
4315,76,2024-06-04,Debit,1848.93,Entertainment,Bangalore,Success
4316,471,2024-06-20,Credit,4575.86,Entertainment,Bangalore,Success
4317,464,2024-10-22,Debit,1109.96,Bills,Mumbai,Success
4318,451,2024-06-25,Debit,3091.56,Groceries,Bangalore,Success
4319,414,2024-12-06,Credit,6416.62,Fuel,Mumbai,Success
4320,313,2024-02-26,Debit,1543.25,Fuel,Hyderabad,Success
4321,383,2024-12-08,Credit,206.84,Groceries,Bangalore,Success
4322,214,2024-12-05,Credit,2177.33,Entertainment,Mumbai,Success
4323,457,2024-07-21,Credit,1273.82,Groceries,Bangalore,Success
4324,285,2024-07-03,Debit,3346.29,Entertainment,Hyderabad,Success
4325,239,2024-04-30,Debit,9049.82,Entertainment,Bangalore,Success
4326,165,2024-08-13,Credit,1994.31,Travel,Mumbai,Success
4327,87,2024-07-20,Credit,1883.15,Travel,Hyderabad,Success
4328,141,2024-11-25,Credit,3189.02,Fuel,Hyderabad,Success
4329,160,2024-12-28,Debit,327.76,Bills,Hyderabad,Success
4330,46,2024-12-21,Credit,877.1,Shopping,Chennai,Success
4331,372,2024-08-03,Credit,7539.15,Groceries,Mumbai,Success
4332,495,2024-02-12,Credit,3325.47,Entertainment,Chennai,Success
4333,112,2024-01-23,Debit,40.61,Groceries,Hyderabad,Success
4334,407,2024-06-03,Credit,686.83,Bills,Chennai,Success
4335,45,2024-07-04,Debit,3445.02,Bills,Bangalore,Success
4336,401,2024-09-05,Debit,4336.85,Shopping,Chennai,Success
4337,247,2024-08-24,Credit,5495.11,Shopping,Delhi,Success
4338,104,2024-10-19,Credit,1036.68,Entertainment,Hyderabad,Success
4339,85,2024-05-13,Credit,8022.19,Travel,Hyderabad,Success
4340,450,2024-11-16,Debit,2415.23,Shopping,Mumbai,Success
4341,485,2024-01-22,Debit,3577.51,Travel,Bangalore,Success
4342,134,2024-12-26,Debit,2724.51,Travel,Mumbai,Success
4343,108,2024-03-28,Credit,392.86,Entertainment,Chennai,Success
4344,18,2024-06-01,Debit,9899.82,Fuel,Delhi,Failed
4345,94,2024-05-04,Credit,393.32,Travel,Delhi,Failed
4346,150,2024-03-19,Credit,882.64,Entertainment,Delhi,Success
4347,246,2024-12-11,Credit,5040.03,Shopping,Delhi,Success
4348,289,2024-02-20,Debit,2891.7,Groceries,Bangalore,Success
4349,414,2024-08-03,Debit,5463.24,Shopping,Chennai,Success
4350,209,2024-06-24,Debit,2175.38,Bills,Delhi,Success
4351,126,2024-12-23,Credit,1419.59,Shopping,Hyderabad,Success
4352,235,2024-09-09,Debit,7647.2,Fuel,Chennai,Success
4353,416,2024-09-02,Debit,110.78,Entertainment,Bangalore,Success
4354,426,2024-08-14,Credit,5816.54,Travel,Delhi,Success
4355,499,2024-04-15,Credit,787.28,Bills,Bangalore,Success
4356,462,2024-07-11,Debit,5666.19,Entertainment,Delhi,Success
4357,122,2024-11-11,Credit,449.67,Entertainment,Hyderabad,Success
4358,138,2024-10-28,Debit,2604.07,Travel,Chennai,Success
4359,495,2024-02-05,Credit,6570.66,Shopping,Hyderabad,Success
4360,115,2024-07-22,Credit,1924.74,Groceries,Delhi,Success
4361,420,2024-09-23,Debit,4117.96,Bills,Mumbai,Success
4362,162,2024-09-24,Credit,4899.22,Travel,Chennai,Success
4363,201,2024-06-18,Credit,4001.04,Fuel,Bangalore,Failed
4364,234,2024-02-08,Credit,7784.02,Fuel,Delhi,Success
4365,28,2024-05-18,Debit,1776.29,Groceries,Hyderabad,Success
4366,11,2024-10-18,Credit,570.31,Groceries,Mumbai,Success
4367,206,2024-02-21,Credit,146.98,Shopping,Delhi,Failed
4368,167,2024-10-13,Debit,848.92,Fuel,Bangalore,Success
4369,247,2024-10-15,Debit,463.64,Bills,Hyderabad,Success
4370,47,2024-05-20,Credit,2448.99,Travel,Chennai,Success
4371,246,2024-05-25,Credit,613.5,Groceries,Mumbai,Success
4372,127,2024-11-09,Credit,119.14,Groceries,Delhi,Success
4373,147,2024-07-02,Debit,109.96,Groceries,Delhi,Success
4374,118,2024-05-31,Credit,5343.7,Travel,Delhi,Success
4375,399,2024-07-19,Debit,2685.42,Bills,Delhi,Success
4376,382,2024-05-07,Debit,1329.9,Fuel,Hyderabad,Success
4377,412,2024-10-13,Credit,6739.41,Bills,Chennai,Success
4378,152,2024-11-06,Credit,218.35,Travel,Bangalore,Success
4379,72,2024-09-09,Debit,11784.77,Bills,Mumbai,Success
4380,363,2024-09-22,Credit,2873.62,Shopping,Delhi,Success
4381,137,2024-07-06,Credit,608.05,Travel,Delhi,Success
4382,175,2024-08-17,Debit,3409.59,Groceries,Chennai,Success
4383,289,2024-09-27,Credit,4323.92,Fuel,Chennai,Success
4384,446,2024-09-15,Debit,1682.9,Shopping,Hyderabad,Success
4385,481,2024-10-25,Credit,5933.53,Shopping,Hyderabad,Success
4386,19,2024-07-16,Debit,490.14,Travel,Hyderabad,Success
4387,195,2024-11-18,Debit,980.67,Entertainment,Mumbai,Success
4388,330,2024-02-25,Credit,294.47,Groceries,Hyderabad,Failed
4389,424,2024-11-14,Debit,710.5,Fuel,Delhi,Success
4390,175,2024-07-21,Debit,818.3,Fuel,Hyderabad,Success
4391,490,2024-09-27,Credit,7489.72,Fuel,Mumbai,Success
4392,449,2024-04-18,Credit,243.99,Travel,Hyderabad,Success
4393,413,2024-04-25,Credit,1672.78,Groceries,Hyderabad,Success
4394,434,2024-04-01,Debit,2280.42,Travel,Delhi,Success
4395,354,2024-05-17,Debit,6868.8,Fuel,Delhi,Success
4396,499,2024-10-29,Debit,18219.61,Bills,Delhi,Success
4397,141,2024-02-26,Credit,4199.82,Bills,Hyderabad,Success
4398,246,2024-02-19,Debit,10599.83,Groceries,Delhi,Success
4399,385,2024-03-11,Debit,4640.81,Fuel,Chennai,Success
4400,418,2024-03-22,Credit,9906.99,Travel,Bangalore,Success
4401,93,2024-04-14,Debit,3685.52,Entertainment,Bangalore,Success
4402,432,2024-03-28,Credit,249.37,Entertainment,Delhi,Success
4403,239,2024-01-02,Credit,1542.09,Entertainment,Mumbai,Success
4404,205,2024-12-25,Credit,3120.44,Bills,Delhi,Success
4405,48,2024-03-24,Debit,1295.67,Travel,Delhi,Success
4406,433,2024-02-12,Debit,958.07,Entertainment,Hyderabad,Success
4407,245,2024-06-02,Debit,2583.98,Fuel,Mumbai,Success
4408,320,2024-11-22,Credit,8131.74,Fuel,Delhi,Success
4409,317,2024-04-03,Credit,106.83,Entertainment,Chennai,Success
4410,413,2024-10-24,Credit,4399.02,Shopping,Bangalore,Success
4411,295,2024-05-12,Debit,3848.26,Entertainment,Chennai,Success
4412,128,2024-03-05,Debit,9968.83,Shopping,Chennai,Success
4413,344,2024-10-16,Debit,8008.42,Groceries,Chennai,Success
4414,282,2024-09-13,Debit,4309.39,Groceries,Mumbai,Success
4415,17,2024-07-31,Debit,2204.46,Fuel,Mumbai,Success
4416,71,2024-05-27,Credit,685.48,Travel,Mumbai,Success
4417,269,2024-03-01,Debit,2363.93,Bills,Bangalore,Success
4418,325,2024-05-28,Credit,4349.01,Travel,Hyderabad,Failed
4419,282,2024-03-28,Credit,6780.57,Fuel,Delhi,Success
4420,305,2024-11-19,Debit,4677.83,Fuel,Delhi,Success
4421,451,2024-10-04,Credit,651.73,Travel,Hyderabad,Success
4422,7,2024-03-22,Debit,2746.52,Bills,Delhi,Success
4423,314,2024-05-08,Debit,1211.18,Fuel,Chennai,Failed
4424,305,2024-10-12,Credit,27.74,Bills,Bangalore,Success
4425,103,2024-12-18,Debit,670.26,Fuel,Delhi,Success
4426,309,2024-10-06,Debit,360.48,Groceries,Bangalore,Failed
4427,193,2024-09-26,Credit,5549.17,Shopping,Hyderabad,Success
4428,241,2024-10-18,Credit,897.27,Fuel,Delhi,Success
4429,62,2024-07-21,Credit,1005.15,Shopping,Bangalore,Success
4430,17,2024-01-24,Credit,9651.87,Entertainment,Chennai,Success
4431,171,2024-12-16,Credit,1429.69,Fuel,Chennai,Success
4432,25,2024-11-06,Credit,28.9,Groceries,Hyderabad,Success
4433,251,2024-07-26,Debit,1001.58,Bills,Mumbai,Success
4434,253,2024-10-06,Debit,381.11,Groceries,Delhi,Success
4435,387,2024-07-23,Debit,325.46,Shopping,Chennai,Success
4436,207,2024-05-31,Credit,241.96,Bills,Chennai,Success
4437,29,2024-01-26,Debit,2698.74,Groceries,Hyderabad,Success
4438,117,2024-07-12,Credit,629.75,Groceries,Chennai,Success
4439,491,2024-12-01,Debit,1344.69,Groceries,Delhi,Success
4440,416,2024-08-25,Credit,5941.89,Travel,Hyderabad,Success
4441,282,2024-11-16,Debit,1656.7,Bills,Bangalore,Success
4442,380,2024-03-15,Credit,7419.81,Groceries,Hyderabad,Success
4443,144,2024-06-11,Credit,2067.1,Groceries,Delhi,Success
4444,25,2024-10-25,Credit,1526.67,Shopping,Delhi,Success
4445,310,2024-01-29,Credit,4163.55,Groceries,Bangalore,Success
4446,156,2024-06-13,Debit,227.97,Groceries,Hyderabad,Success
4447,73,2024-12-02,Debit,281.21,Entertainment,Delhi,Success
4448,120,2024-07-04,Credit,3166.43,Bills,Delhi,Success
4449,312,2024-02-23,Credit,2002.09,Entertainment,Bangalore,Success
4450,321,2024-10-21,Credit,4687.88,Travel,Mumbai,Success
4451,93,2024-02-11,Debit,7440.5,Shopping,Hyderabad,Success
4452,86,2024-10-11,Credit,1474.87,Entertainment,Delhi,Success
4453,336,2024-05-17,Credit,2722.07,Travel,Chennai,Success
4454,425,2024-07-05,Debit,2083.62,Fuel,Bangalore,Success
4455,499,2024-07-22,Credit,11987.95,Bills,Mumbai,Success
4456,364,2024-02-11,Credit,5335.07,Groceries,Mumbai,Success
4457,435,2024-12-15,Debit,7282.33,Entertainment,Bangalore,Success
4458,118,2024-10-14,Credit,880.46,Entertainment,Mumbai,Success
4459,233,2024-01-26,Credit,4442.16,Groceries,Delhi,Success
4460,199,2024-02-25,Debit,925.59,Groceries,Mumbai,Success
4461,206,2024-09-09,Credit,702.4,Shopping,Hyderabad,Success
4462,413,2024-05-01,Debit,8661.5,Entertainment,Chennai,Success
4463,339,2024-04-15,Credit,58.48,Entertainment,Delhi,Success
4464,147,2024-05-09,Credit,10090.73,Fuel,Bangalore,Success
